snapshot,load_kW,pv_used_kW,wind_used_kW,dis_kW,ch_kW,battery_net_kW,soc_kWh,grid_import_kW,pv_kW,wind_kW,ren_potential_kW,ren_used_kW,spill_kW
2019-08-14 14:00:00,132.54730458186378,123.55989092650778,53.35324351315285,0.0,44.36582985766062,-44.36582985766062,524.7559182181341,-0.0,123.55989092650778,209.8900001154417,333.44989104194946,176.9131344396606,156.53675660228885
2019-08-14 15:00:00,147.75281588226636,88.64115020657736,190.92034995923558,0.0,131.80868428381294,-131.80868428381294,653.2270748071966,-0.0,88.64115020657736,190.92034995923558,279.56150016581296,279.56150016581296,0.0
2019-08-14 16:00:00,203.50371988178716,42.94915488657657,170.72685140585492,0.0,10.17228641043149,-10.17228641043149,663.1417887534295,-0.0,42.94915488657657,170.72685140585492,213.67600629243148,213.67600629243148,0.0
2019-08-14 17:00:00,261.0661516055628,8.049281512705827,148.6975802567123,104.31928983658186,0.0,104.31928983658186,556.1124079663102,-0.0,8.049281512705827,148.6975802567123,156.74686176941813,156.74686176941813,0.0
2019-08-14 18:00:00,298.7782376492102,0.721675986782298,147.47373185953774,150.58282980267998,0.0,150.58282980267998,401.6176155247563,-0.0,0.721675986782298,147.47373185953774,148.19540784632002,148.19540784632002,0.0
2019-08-14 19:00:00,309.24116292413174,0.0,149.30950445529962,159.9316584687004,0.0,159.9316584687004,237.5311229788737,-0.0,0.0,149.30950445529962,149.30950445529962,149.30950445529962,0.0
2019-08-14 20:00:00,322.32872238814844,0.0,134.62332368920457,187.7053986987954,0.0,187.7053986987954,44.949361498300114,-0.0,0.0,134.62332368920457,134.62332368920457,134.62332368920457,0.0
2019-08-14 21:00:00,288.56536004082534,0.0,108.92250734853825,43.81119871595837,0.0,43.81119871595837,0.0,0.0,0.0,108.92250734853825,108.92250734853825,108.92250734853825,0.0
2019-08-14 22:00:00,237.86322877958065,0.0,92.40055398668132,0.0,-0.0,0.0,0.0,0.0,0.0,92.40055398668132,92.40055398668132,92.40055398668132,0.0
2019-08-14 23:00:00,171.9599295908182,0.0,97.29594757537967,0.0,-0.0,0.0,0.0,0.0,0.0,97.29594757537967,97.29594757537967,97.29594757537967,0.0
2019-08-15 00:00:00,116.6485969333732,0.0,116.64859693300001,0.0,-0.0,0.0,0.0,-0.0,0.0,122.38483971745872,122.38483971745872,116.64859693300001,5.73624278445871
2019-08-15 01:00:00,88.4614451173816,0.0,88.4614451174,0.0,-0.0,0.0,0.0,-0.0,0.0,158.48836743410902,158.48836743410902,88.4614451174,70.02692231670902
2019-08-15 02:00:00,76.6038331876436,0.0,76.6038331876,0.0,-0.0,0.0,0.0,-0.0,0.0,208.66615171826712,208.66615171826712,76.6038331876,132.0623185306671
2019-08-15 03:00:00,70.3664858093337,0.0,236.81466485328258,0.0,166.4481790439826,-166.4481790439826,162.23354470240992,-0.0,0.0,236.81466485328258,236.81466485328258,236.81466485328258,0.0
2019-08-15 04:00:00,79.16311383912648,0.0,0.0,79.1631138391,0.0,79.1631138391,81.01386741499854,-0.0,0.9669514855579575,243.54583103774283,244.51278252330079,0.0,244.51278252330079
2019-08-15 05:00:00,99.2260217142378,0.0,253.33661821513954,0.0,154.11059650093952,-154.11059650093952,231.22222950193776,-0.0,10.737878326208508,253.33661821513954,264.074496541348,253.33661821513954,10.737878326208488
2019-08-15 06:00:00,107.6643874238967,0.0,107.664387424,0.0,-0.0,0.0,231.22222950193776,-0.0,23.77993128995396,263.1274053925362,286.90733668249015,107.664387424,179.24294925849017
2019-08-15 07:00:00,116.60646130412485,0.0,116.606461304,0.0,-0.0,0.0,231.22222950193776,-0.0,55.290757627856856,298.61900891059923,353.9097665384561,116.606461304,237.3033052344561
2019-08-15 08:00:00,112.79127813895461,0.0,112.791278139,0.0,-0.0,0.0,231.22222950193776,-0.0,60.55710559676166,320.0363558611545,380.5934614579162,112.791278139,267.8021833189162
2019-08-15 09:00:00,110.91176973818494,0.0,110.911769738,0.0,-0.0,0.0,231.22222950193776,-0.0,88.6222828605177,348.79679319475724,437.41907605527496,110.911769738,326.5073063172749
2019-08-15 10:00:00,100.13187614594814,0.0,100.131876146,0.0,-0.0,0.0,231.22222950193776,-0.0,101.26576313875266,356.75180777639207,458.01757091514474,100.131876146,357.8856947691447
2019-08-15 11:00:00,102.67594489652275,0.0,102.675944897,0.0,-0.0,0.0,231.22222950193776,-0.0,55.07614156642813,342.06562701029713,397.14176857672527,102.675944897,294.4658236797253
2019-08-15 12:00:00,107.7743028535261,0.0,293.11169112331356,0.0,185.33738826931358,-185.33738826931358,411.8666897628841,-0.0,53.514868679990606,293.11169112331356,346.6265598033042,293.11169112331356,53.51486867999063
2019-08-15 13:00:00,113.65871330738706,0.0,203.1124890067005,0.0,89.4537756997005,-89.4537756997005,499.0554064080925,-0.0,36.050781483510484,247.8293004278539,283.88008191136436,203.1124890067005,80.76759290466384
2019-08-15 14:00:00,116.35732615606041,0.0,224.57618088153671,0.0,108.21885472553672,-108.21885472553672,604.5340515131239,-0.0,42.29115619274563,224.57618088153671,266.8673370742823,224.57618088153671,42.2911561927456
2019-08-15 15:00:00,132.01390187898974,0.0,192.14419835641016,0.0,60.13029647741017,-60.13029647741017,663.1417887534295,-0.0,38.89739232026288,192.14419835641016,231.04159067667302,192.14419835641016,38.89739232026287
2019-08-15 16:00:00,189.72533202191445,17.004195636275718,153.59297384541068,19.128162540313614,0.0,19.128162540313614,643.5166993237351,-0.0,17.004195636275718,153.59297384541068,170.5971694816864,170.5971694816864,0.0
2019-08-15 17:00:00,255.23130114799443,3.6673403903479525,133.39947529203,118.16448546562206,0.0,118.16448546562206,522.2824412088077,-0.0,3.6673403903479525,133.39947529203,137.06681568237795,137.06681568237795,0.0
2019-08-15 18:00:00,294.72497832784995,0.06603571120883772,143.1902624694267,151.46868014736444,0.0,151.46868014736444,366.87878508528115,-0.0,0.06603571120883772,143.1902624694267,143.25629818063553,143.25629818063553,0.0
2019-08-15 19:00:00,305.29330307838734,0.0,162.7718368242201,142.52146625377992,0.0,142.52146625377992,220.6547808200101,-0.0,0.0,162.7718368242201,162.7718368242201,162.7718368242201,0.0
2019-08-15 20:00:00,318.634771535563,0.0,173.17454820020407,145.46022333579594,0.0,145.46022333579594,71.41567406252827,-0.0,0.0,173.17454820020407,173.17454820020407,173.17454820020407,0.0
2019-08-15 21:00:00,284.7385483107896,0.0,183.57725957618806,27.81665909425016,0.0,27.81665909425016,42.87637128268931,0.0,0.0,183.57725957618806,183.57725957618806,183.57725957618806,0.0
2019-08-15 22:00:00,233.9348970418077,0.0,192.14419835641016,41.790698685589824,0.0,41.790698685589824,0.0,-0.0,0.0,192.14419835641016,192.14419835641016,192.14419835641016,0.0
2019-08-15 23:00:00,168.1804124972761,0.0,168.180412497,0.0,-0.0,0.0,0.0,-0.0,0.0,186.63688056912454,186.63688056912454,168.180412497,18.45646807212455
2019-08-16 00:00:00,113.56071486034008,0.0,113.56071485999999,0.0,-0.0,0.0,0.0,-0.0,0.0,183.57725957618806,183.57725957618806,113.56071485999999,70.01654471618806
2019-08-16 01:00:00,85.61762080446864,0.0,190.3084257606483,0.0,104.69080495614824,-104.69080495614824,73.39150003905715,-0.0,0.0,190.3084257606483,190.3084257606483,190.3084257606483,0.0
2019-08-16 02:00:00,73.8497161207259,0.0,73.8497161207,0.0,-0.0,0.0,73.39150003905715,-0.0,0.0,190.3084257606483,190.3084257606483,73.8497161207,116.45870963994831
2019-08-16 03:00:00,68.02176157739524,0.0,189.0845773634737,0.0,121.0628157860737,-121.0628157860737,191.38888426661165,-0.0,0.0,189.0845773634737,189.0845773634737,189.0845773634737,0.0
2019-08-16 04:00:00,76.98590415838314,0.0,0.0,76.98590415839999,0.0,76.98590415839999,112.40297797528434,-0.0,1.3820330988706755,181.12956278183887,182.51159588070954,0.0,182.51159588070954
2019-08-16 05:00:00,97.16414992120261,0.0,173.78647239879135,0.0,76.62232247759137,-76.62232247759137,187.0851466254206,-0.0,12.296792794388569,173.78647239879135,186.08326519317993,173.78647239879135,12.29679279438858
2019-08-16 06:00:00,105.5424492630378,0.0,0.0,105.542449263,0.0,105.542449263,78.80083018624171,-0.0,41.89730034375008,220.90463569001295,262.801936033763,0.0,262.801936033763
2019-08-16 07:00:00,115.10035597680385,0.0,245.38160363350474,0.0,130.28124765650472,-130.28124765650472,205.78322637083608,-0.0,89.40291930373645,245.38160363350474,334.7845229372412,245.38160363350474,89.40291930373647
2019-08-16 08:00:00,111.7238142190439,0.0,111.723814219,0.0,-0.0,0.0,205.78322637083608,-0.0,99.4120463883903,228.24772607306048,327.65977246145076,111.723814219,215.93595824245074
2019-08-16 09:00:00,110.01918699948453,0.0,211.72577271120355,0.0,101.70658571220355,-101.70658571220355,304.9144996262209,-0.0,120.87601094952,211.72577271120355,332.6017836607235,211.72577271120355,120.87601094951998
2019-08-16 10:00:00,99.58622245043391,0.0,187.8607289662991,0.0,88.2745065158991,-88.2745065158991,390.953807362631,-0.0,124.04336666928677,187.8607289662991,311.90409563558586,187.8607289662991,124.04336666928677
2019-08-16 11:00:00,102.2906134802945,152.79248522770578,0.0,0.0,50.50187174770578,-50.50187174770578,440.1769212158131,-0.0,152.79248522770578,170.1149272072676,322.90741243497337,152.79248522770578,170.11492720726758
2019-08-16 12:00:00,108.88452809915216,0.0,167.05530621433115,0.0,58.17077811533115,-58.17077811533115,496.87475705848595,-0.0,188.44941086222067,167.05530621433115,355.50471707655186,167.05530621433115,188.4494108622207
2019-08-16 13:00:00,115.64107780368012,157.4998880695929,0.0,0.0,41.85881026559292,-41.85881026559292,537.6736603893437,-0.0,157.49988806959294,159.71221583128363,317.21210390087657,157.4998880695929,159.71221583128366
2019-08-16 14:00:00,120.09203321613104,107.69716972684198,26.207857910930556,0.0,13.812994421772531,-13.812994421772531,551.1368959793625,-0.0,107.69716972684198,152.98104964682338,260.67821937366534,133.90502763777255,126.7731917358928
2019-08-16 15:00:00,135.64634790936907,62.94146645505219,148.6975802567123,0.0,75.99269880276452,-75.99269880276452,625.2053836557423,-0.0,62.94146645505219,148.6975802567123,211.6390467117645,211.6390467117645,0.0
2019-08-16 16:00:00,191.21770664831865,37.180463828833105,143.80218666801397,10.235056151152923,0.0,10.235056151152923,614.7044329313333,-0.0,37.180463828833105,143.80218666801397,180.98265049684707,180.98265049684707,0.0
2019-08-16 17:00:00,255.15100923977135,10.261477838201893,138.90679307931563,105.98273832248248,0.0,105.98273832248248,505.9683892471014,-0.0,10.261477838201893,138.90679307931563,149.16827091751753,149.16827091751753,0.0
2019-08-16 18:00:00,294.3107034658781,0.0,149.30950445529962,145.00119901070042,0.0,145.00119901070042,357.20023172018045,-0.0,0.9150662838938707,149.30950445529962,150.2245707391935,149.30950445529962,0.9150662838938786
2019-08-16 19:00:00,305.0950143213263,0.0,166.44338201574385,138.65163230525616,0.0,138.65163230525616,214.9465950821076,-0.0,0.0,166.44338201574385,166.44338201574385,166.44338201574385,0.0
2019-08-16 20:00:00,318.818239853539,0.0,183.57725957618806,135.24098027781193,0.0,135.24098027781193,76.19221515053201,-0.0,0.0,183.57725957618806,183.57725957618806,183.57725957618806,0.0
2019-08-16 21:00:00,284.76487638492955,0.0,210.50192431402894,74.26295207097102,0.0,74.26295207097102,0.0,-0.0,0.0,210.50192431402894,210.50192431402894,210.50192431402894,0.0
2019-08-16 22:00:00,233.7594491967492,0.0,233.759449197,0.0,-0.0,0.0,0.0,-0.0,0.0,242.93390683915553,242.93390683915553,233.759449197,9.174457642155517
2019-08-16 23:00:00,167.5941769523839,0.0,167.594176952,0.0,-0.0,0.0,0.0,-0.0,0.0,285.7686007402661,285.7686007402661,167.594176952,118.1744237882661
2019-08-17 00:00:00,112.43671532426964,0.0,112.436715324,0.0,-0.0,0.0,0.0,-0.0,0.0,323.70790105267827,323.70790105267827,112.436715324,211.27118572867826
2019-08-17 01:00:00,84.57291061750678,0.0,84.5729106175,0.0,-0.0,0.0,0.0,-0.0,0.0,330.4390672371385,330.4390672371385,84.5729106175,245.8661566196385
2019-08-17 02:00:00,72.52659962658629,0.0,72.5265996266,0.0,-0.0,0.0,0.0,-0.0,0.0,373.2737611382491,373.2737611382491,72.5265996266,300.7471615116491
2019-08-17 03:00:00,65.9823819801489,0.0,365.9306707552015,0.0,299.94828877510156,-299.94828877510156,273.72154081992426,-0.0,0.0,365.9306707552015,365.9306707552015,365.9306707552015,0.0
2019-08-17 04:00:00,74.68145664913638,0.0,74.6814566491,0.0,-0.0,0.0,273.72154081992426,-0.0,0.0,380.6168515212966,380.6168515212966,74.6814566491,305.93539487219664
2019-08-17 05:00:00,94.5415860459336,0.0,94.5415860459,0.0,-0.0,0.0,273.72154081992426,-0.0,1.7098532366574057,416.1084550393596,417.81830827601704,94.5415860459,323.276722230117
2019-08-17 06:00:00,102.5696871300789,0.0,102.56968713,0.0,-0.0,0.0,273.72154081992426,-0.0,16.223559193056957,428.3469390111054,444.5704982041624,102.56968713,342.00081107416236
2019-08-17 07:00:00,112.65315276754075,0.0,112.653152768,0.0,-0.0,0.0,273.72154081992426,-0.0,10.150632180101343,447.3165891673115,457.4672213474129,112.653152768,344.8140685794129
2019-08-17 08:00:00,116.26989672953,0.0,116.26989673,0.0,-0.0,0.0,273.72154081992426,-0.0,10.03271126722842,474.85317810373976,484.8858893709682,116.26989673,368.6159926409682
2019-08-17 09:00:00,115.21000219972623,0.0,115.21000219999999,0.0,-0.0,0.0,273.72154081992426,-0.0,17.140983895208308,489.53935886983487,506.6803427650432,115.21000219999999,391.4703405650432
2019-08-17 10:00:00,105.22383029958213,0.0,105.2238303,0.0,-0.0,0.0,273.72154081992426,-0.0,28.08404460981568,485.2558894797238,513.3399340895395,105.2238303,408.11610378953947
2019-08-17 11:00:00,108.67717657759141,0.0,108.677176578,0.0,-0.0,0.0,273.72154081992426,-0.0,91.8037890898292,462.0027699334066,553.8065590232359,108.677176578,445.1293824452359
2019-08-17 12:00:00,114.67387109082202,0.0,114.673871091,0.0,-0.0,0.0,273.72154081992426,-0.0,44.189682889999744,430.1827116068673,474.37239449686706,114.673871091,359.69852340586704
2019-08-17 13:00:00,122.2108040922657,0.0,122.210804092,0.0,-0.0,0.0,273.72154081992426,-0.0,48.63058446879407,392.85533549304245,441.48591996183654,122.210804092,319.27511586983655
2019-08-17 14:00:00,126.57148559487399,0.0,126.571485595,0.0,-0.0,0.0,273.72154081992426,-0.0,66.957852747504,367.76644335096336,434.72429609846733,126.571485595,308.1528105034673
2019-08-17 15:00:00,142.01974696959576,0.0,342.06562701029713,0.0,200.04588004029713,-200.04588004029713,468.702059131721,-0.0,74.95289064028829,342.06562701029713,417.0185176505854,342.06562701029713,74.95289064028827
2019-08-17 16:00:00,198.10969030796474,0.0,287.60437333602795,0.0,89.49468302802796,-89.49468302802796,555.9306472907963,-0.0,40.18980552535014,287.60437333602795,327.7941788613781,287.60437333602795,40.18980552535015
2019-08-17 17:00:00,256.0446381271128,0.0,245.38160363350474,10.663034493495289,0.0,10.663034493495289,544.990599856249,-0.0,6.4431986793765965,245.38160363350474,251.82480231288133,245.38160363350474,6.443198679376593
2019-08-17 18:00:00,293.7870188918321,0.0,165.356866949553,128.430151942447,0.0,128.430151942447,413.2239854714232,-0.0,0.4245152863425283,226.4119534772986,226.83646876364114,165.356866949553,61.47960181408814
2019-08-17 19:00:00,303.7734234606223,0.0,206.83037912250524,96.94304433849477,0.0,96.94304433849477,313.76247625849464,-0.0,0.0,206.83037912250524,206.83037912250524,206.83037912250524,0.0
2019-08-17 20:00:00,317.4127391538931,0.0,195.81574354793395,121.59699560606605,0.0,121.59699560606605,189.00653547631808,-0.0,0.0,195.81574354793395,195.81574354793395,195.81574354793395,0.0
2019-08-17 21:00:00,283.8177631482996,0.0,185.41303217194994,98.40473097605008,0.0,98.40473097605008,88.04536674723076,-0.0,0.0,185.41303217194994,185.41303217194994,185.41303217194994,0.0
2019-08-17 22:00:00,232.96681724282487,0.0,170.72685140585492,62.239965837145085,0.0,62.239965837145085,24.18848069867279,-0.0,0.0,170.72685140585492,170.72685140585492,170.72685140585492,0.0
2019-08-17 23:00:00,167.3781908474731,0.0,143.80218666801397,23.576004178986032,0.0,23.576004178986032,0.0,-0.0,0.0,143.80218666801397,143.80218666801397,143.80218666801397,0.0
2019-08-18 00:00:00,113.01754576784907,0.0,119.32521872452224,0.0,6.307672956522251,-6.307672956522251,6.14795636959015,-0.0,0.0,119.32521872452224,119.32521872452224,119.32521872452224,0.0
2019-08-18 01:00:00,85.4785266246967,0.0,109.53443154712554,0.0,24.05590492242554,-24.05590492242554,29.594741723474954,-0.0,0.0,109.53443154712554,109.53443154712554,109.53443154712554,0.0
2019-08-18 02:00:00,74.24162955548927,0.0,74.2416295555,0.0,-0.0,0.0,29.594741723474954,-0.0,0.0,82.60976680928462,82.60976680928462,74.2416295555,8.368137253784624
2019-08-18 03:00:00,68.6261303654049,0.0,83.22169100787193,0.0,14.59556064247193,-14.59556064247193,43.820728174918855,-0.0,0.0,83.22169100787193,83.22169100787193,83.22169100787193,0.0
2019-08-18 04:00:00,77.86933309647127,0.0,99.13172017114155,0.0,21.262387074641552,-21.262387074641552,64.5447303464434,-0.0,1.70277798188503,99.13172017114155,100.83449815302659,99.13172017114155,1.7027779818850348
2019-08-18 05:00:00,98.0725992476292,0.0,95.46017497961779,2.612424267982222,0.0,2.612424267982222,61.86443840625296,-0.0,13.039694545487995,95.46017497961779,108.49986952510578,95.46017497961779,13.03969454548799
2019-08-18 06:00:00,106.72712542030591,0.0,83.83361520645923,22.893510213540775,0.0,22.893510213540775,38.376182053690854,-0.0,21.88376301095733,83.83361520645923,105.71737821741655,83.83361520645923,21.883763010957324
2019-08-18 07:00:00,116.49182084884433,39.17332725638553,100.35556856831613,0.0,23.037074975701657,-23.037074975701657,60.82993525393277,-0.0,39.17332725638553,100.35556856831613,139.52889582470166,139.52889582470166,0.0
2019-08-18 08:00:00,118.3990271622977,0.0,127.28023330615704,0.0,8.881206144157035,-8.881206144157035,69.4862603773136,-0.0,29.833990956849906,127.28023330615704,157.11422426300695,127.28023330615704,29.833990956849902
2019-08-18 09:00:00,115.56015686788894,25.454408252749488,152.36912544823608,0.0,62.263376832985564,-62.263376832985564,130.17306624551114,-0.0,25.454408252749488,152.36912544823608,177.82353370098556,177.82353370098556,0.0
2019-08-18 10:00:00,104.32043735825502,0.0,170.1149272072676,0.0,65.7944898492676,-65.7944898492676,194.30157381730544,-0.0,26.744463039579284,170.1149272072676,196.85939024684689,170.1149272072676,26.744463039579273
2019-08-18 11:00:00,106.58579467496502,34.935249647732626,177.4580175903151,0.0,105.80747256304774,-105.80747256304774,297.42989536758427,-0.0,34.9352496477326,177.4580175903151,212.3932672380477,212.39326723804774,0.0
2019-08-18 12:00:00,112.49317424794084,0.0,170.72685140585492,0.0,58.23367715785492,-58.23367715785492,354.18903758612515,-0.0,11.603417826695773,170.72685140585492,182.33026923255068,170.72685140585492,11.603417826695761
2019-08-18 13:00:00,119.3769617809723,0.0,157.87644323552175,0.0,38.49948145452174,-38.49948145452174,391.71367367073697,-0.0,20.334282215807107,157.87644323552175,178.21072545132887,157.87644323552175,20.33428221580712
2019-08-18 14:00:00,123.71611005737958,0.0,166.44338201574385,0.0,42.72727195874385,-42.72727195874385,433.3590483762134,-0.0,25.331770503361625,166.44338201574385,191.77515251910546,166.44338201574385,25.33177050336161
2019-08-18 15:00:00,139.28550672686356,0.0,175.01032079596592,0.0,35.72481406896594,-35.72481406896594,468.1792744281391,-0.0,12.89818945004046,175.01032079596592,187.9085102460064,175.01032079596592,12.898189450040462
2019-08-18 16:00:00,195.22048929773297,0.0,82.44798627208581,112.7725030259142,0.0,112.7725030259142,352.47707603717055,-0.0,5.2804984784495606,161.54798842704548,166.82848690549505,82.44798627208581,84.38050063340924
2019-08-18 17:00:00,253.20190355236778,0.0,165.21953361856924,87.98236993343076,0.0,87.98236993343076,262.20902888203943,-0.0,4.804097990442945,165.21953361856924,170.0236316090122,165.21953361856924,4.804097990442955
2019-08-18 18:00:00,291.7123753674677,0.0,189.696501562061,102.015873804939,0.0,102.015873804939,157.542904132687,-0.0,0.29716070043976983,189.696501562061,189.99366226250078,189.696501562061,0.2971607004397754
2019-08-18 19:00:00,306.8444799763399,0.0,241.71005844198095,65.13442153401905,0.0,65.13442153401905,90.7163678743024,-0.0,0.0,241.71005844198095,241.71005844198095,241.71005844198095,0.0
2019-08-18 20:00:00,317.6241047689711,0.0,257.00816340666324,60.61594136233672,0.0,60.61594136233672,28.52569652289348,-0.0,0.0,257.00816340666324,257.00816340666324,257.00816340666324,0.0
2019-08-18 21:00:00,284.81156076804956,0.0,257.00816340666324,27.803397361336746,0.0,27.803397361336746,0.0,-0.0,0.0,257.00816340666324,257.00816340666324,257.00816340666324,0.0
2019-08-18 22:00:00,234.38888196262405,0.0,234.38888196300002,0.0,-0.0,0.0,0.0,-0.0,0.0,245.38160363350474,245.38160363350474,234.38888196300002,10.992721670504721
2019-08-18 23:00:00,168.86441935060867,0.0,168.86441935099998,0.0,-0.0,0.0,0.0,-0.0,0.0,231.91927126458427,231.91927126458427,168.86441935099998,63.05485191358429
2019-08-19 00:00:00,114.29057789578425,0.0,223.9642566829494,0.0,109.67367878694942,-109.67367878694942,106.89663156638507,-0.0,0.0,223.9642566829494,223.9642566829494,223.9642566829494,0.0
2019-08-19 01:00:00,86.90216056745871,0.0,0.0,86.9021605675,0.0,86.9021605675,17.736856330446734,-0.0,0.0,223.3523324843621,223.3523324843621,0.0,223.3523324843621
2019-08-19 02:00:00,75.86808556609186,0.0,235.59081645610803,0.0,159.72273089000802,-159.72273089000802,173.41524795158887,-0.0,0.0,235.59081645610803,235.59081645610803,235.59081645610803,0.0
2019-08-19 03:00:00,69.73692227487838,0.0,0.0,69.7369222749,0.0,69.7369222749,101.86664346267452,-0.0,0.0,273.5301167685202,273.5301167685202,0.0,273.5301167685202
2019-08-19 04:00:00,77.97460180350653,0.0,77.9746018035,0.0,-0.0,0.0,101.86664346267452,-0.0,0.7617690971590925,298.61900891059923,299.38077800775835,77.9746018035,221.40617620425837
2019-08-19 05:00:00,97.4881072838052,0.0,261.2916327967743,0.0,163.80352551297432,-163.80352551297432,261.5224999061348,-0.0,10.263836256459353,261.2916327967743,271.55546905323365,261.2916327967743,10.263836256459342
2019-08-19 06:00:00,109.09922387502691,0.0,0.0,109.09922387499999,0.0,109.09922387499999,149.58900808512527,-0.0,48.4419110081974,239.2623616476318,287.7042726558292,0.0,287.7042726558292
2019-08-19 07:00:00,114.57017656327614,0.0,114.570176563,0.0,-0.0,0.0,149.58900808512527,-0.0,107.01794526869394,307.79787188940867,414.8158171581026,114.570176563,300.2456405951026
2019-08-19 08:00:00,116.8789731864257,0.0,116.87897318600001,0.0,-0.0,0.0,149.58900808512527,-0.0,143.76210171989723,357.9756561735667,501.73775789346394,116.87897318600001,384.85878470746394
2019-08-19 09:00:00,114.55912338670294,0.0,114.559123387,0.0,-0.0,0.0,149.58900808512527,-0.0,149.9010644440617,381.84069991847116,531.7417643625329,114.559123387,417.1826409755329
2019-08-19 10:00:00,103.72291212594087,0.0,0.0,103.722912126,0.0,103.722912126,43.17149819147928,-0.0,183.76559220290815,391.6314870958679,575.397079298776,0.0,575.397079298776
2019-08-19 11:00:00,106.50236432081789,0.0,398.3626532803281,0.0,291.8602889593281,-291.8602889593281,327.6415927740682,-0.0,132.98177186505444,398.3626532803281,531.3444251453825,398.3626532803281,132.98177186505438
2019-08-19 12:00:00,112.28782398755047,0.0,112.287823988,0.0,-0.0,0.0,327.6415927740682,-0.0,146.92945743966396,402.0341984718518,548.9636559115158,112.287823988,436.67583192351583
2019-08-19 13:00:00,119.71242677862988,0.0,119.712426779,0.0,-0.0,0.0,327.6415927740682,-0.0,144.53802132660104,398.3626532803281,542.9006746069292,119.712426779,423.1882478279292
2019-08-19 14:00:00,123.77608924614997,0.0,123.776089246,0.0,-0.0,0.0,327.6415927740682,-0.0,83.45498845842616,384.9003209114076,468.3553093698338,123.776089246,344.5792201238338
2019-08-19 15:00:00,139.13032801173094,0.0,139.130328012,0.0,-0.0,0.0,327.6415927740682,-0.0,72.47419305169942,358.587580372154,431.0617734238534,139.130328012,291.9314454118534
2019-08-19 16:00:00,194.80024267060037,0.0,302.90247830071024,0.0,108.10223562971028,-108.10223562971028,433.0065716953986,-0.0,31.63346408729073,302.90247830071024,334.535942388001,302.90247830071024,31.633464087290747
2019-08-19 17:00:00,252.50359933427103,0.0,245.993527832092,6.510071501907993,0.0,6.510071501907993,426.32737628656685,-0.0,6.532818573160019,245.993527832092,252.52634640525204,245.993527832092,6.532818573160029
2019-08-19 18:00:00,290.531883804764,0.0,0.0,290.531883805,0.0,290.531883805,128.24782003885787,-0.0,0.28772702740993583,231.91927126458427,232.2069982919942,0.0,232.2069982919942
2019-08-19 19:00:00,305.02605569005095,0.0,248.73526690765192,56.290788782348116,0.0,56.290788782348116,70.49466358206875,-0.0,0.0,256.396239208076,256.396239208076,248.73526690765192,7.660972300424078
2019-08-19 20:00:00,314.8591774994266,0.0,264.9631779882981,49.89599951070189,0.0,49.89599951070189,19.302425408758964,-0.0,0.0,264.9631779882981,264.9631779882981,264.9631779882981,0.0
2019-08-19 21:00:00,281.32914988865,0.0,262.5154811939489,18.813668695051078,0.0,18.813668695051078,0.0,-0.0,0.0,262.5154811939489,262.5154811939489,262.5154811939489,0.0
2019-08-19 22:00:00,230.68778242765708,0.0,252.72469401655223,0.0,22.036911588552226,-22.036911588552226,21.478914950218496,-0.0,0.0,252.72469401655223,252.72469401655223,252.72469401655223,0.0
2019-08-19 23:00:00,164.92527741020854,0.0,243.54583103774283,0.0,78.62055362774278,-78.62055362774278,68.1228895698173,-0.0,0.0,243.54583103774283,243.54583103774283,243.54583103774283,0.0
2019-08-20 00:00:00,110.12023710564735,0.0,110.12023710599999,0.0,-0.0,0.0,68.1228895698173,-0.0,0.0,241.09813424339364,241.09813424339364,110.12023710599999,130.97789713739365
2019-08-20 01:00:00,82.24614527057797,0.0,231.30734706599696,0.0,149.06120179539695,-149.06120179539695,213.409712674553,-0.0,0.0,231.30734706599696,231.30734706599696,231.30734706599696,0.0
2019-08-20 02:00:00,70.86997966349169,0.0,70.8699796635,0.0,-0.0,0.0,213.409712674553,-0.0,0.0,221.51655988860026,221.51655988860026,70.8699796635,150.64658022510025
2019-08-20 03:00:00,65.10871709604666,0.0,65.10871709599999,0.0,-0.0,0.0,213.409712674553,-0.0,0.0,211.72577271120355,211.72577271120355,65.10871709599999,146.61705561520355
2019-08-20 04:00:00,73.93747060703403,0.0,73.937470607,0.0,-0.0,0.0,213.409712674553,-0.0,1.4150509544750944,200.099212938045,201.51426389252012,73.937470607,127.57679328552013
2019-08-20 05:00:00,93.6704929439079,0.0,93.67049294389999,0.0,-0.0,0.0,213.409712674553,-0.0,12.103402497276972,159.10029163269633,171.2036941299733,93.67049294389999,77.5332011860733
2019-08-20 06:00:00,105.48216494758081,0.0,105.482164948,0.0,-0.0,0.0,213.409712674553,-0.0,51.15409200427466,130.3398542990935,181.49394630336815,105.482164948,76.01178135536814
2019-08-20 07:00:00,111.35366179688424,0.0,111.353661797,0.0,-0.0,0.0,213.409712674553,-0.0,89.56800858175853,152.98104964682338,242.5490582285819,111.353661797,131.1953964315819
2019-08-20 08:00:00,114.45391345673721,0.0,114.453913457,0.0,-0.0,0.0,213.409712674553,-0.0,104.87178465440671,157.87644323552175,262.74822788992844,114.453913457,148.29431443292845
2019-08-20 09:00:00,112.68786859402624,112.687868594,0.0,0.0,-0.0,0.0,213.409712674553,-0.0,158.11071839827466,155.42874644117256,313.5394648394472,112.687868594,200.85159624544718
