,load_kW,pv_kW,wind_kW,ch_kW,dis_kW,grid_import_kW,soc_kWh,spill_kW,ren_potential_kW,ren_used_kW,battery_net_kW
2019-07-19 16:00:00,194.17970216817645,47.8671967936,75.85102692,0.54799641,0.0,71.009474,663.42451,0.0,123.7182237136,123.7182237136,-0.54799641
2019-07-19 17:00:00,259.2578400894739,14.0289014262,69.73400862,0.0,175.49493,0.0,663.95863,0.0,83.76291004619999,83.76291004619999,175.49493
2019-07-19 18:00:00,298.2017661583032,5.3227718832,67.89890313,0.0,224.98009,0.0,483.90463,0.0,73.2216750132,73.2216750132,224.98009
2019-07-19 19:00:00,305.12221418600154,0.3586264744,67.89890313,0.0,236.86468,0.0,253.07993,0.0,68.25752960439999,68.25752960439999,236.86468
2019-07-19 20:00:00,314.54167138677894,0.0,52.60635737999999,0.0,9.807115,252.1282,10.061888,0.0,52.60635737999999,52.60635737999999,9.807115
2019-07-19 21:00:00,288.18791832893373,0.0,31.196793329999995,0.0,0.0,256.99112,0.0,0.0,31.196793329999995,31.196793329999995,0.0
2019-07-19 22:00:00,237.25846768583128,0.0,15.904247579999998,0.0,0.0,221.35422,0.0,0.0,15.904247579999998,15.904247579999998,0.0
2019-07-19 23:00:00,171.51091387604794,0.0,7.34042196,0.0,0.0,164.17049,0.0,0.0,7.34042196,7.34042196,0.0
2019-07-20 00:00:00,116.77199888352523,0.0,11.010632939999999,0.0,0.0,105.76137,0.0,0.0,11.010632939999999,11.010632939999999,0.0
2019-07-20 01:00:00,89.1749184907783,0.0,29.36168784,0.0,0.0,59.81323,0.0,0.0,29.36168784,29.36168784,0.0
2019-07-20 02:00:00,77.57954115380377,0.0,58.111673849999995,0.0,0.0,19.467867,0.0,0.0,58.111673849999995,58.111673849999995,0.0
2019-07-20 03:00:00,71.29664272006873,0.9272381871,91.7552745,0.0,0.0,0.0,0.0,21.385871,92.6825126871,71.29664168709999,0.0
2019-07-20 04:00:00,79.88234103005051,7.724625507800001,116.22334769999999,0.0,0.0,0.0,0.0,44.065633,123.94797320779999,79.88234020779998,0.0
2019-07-20 05:00:00,99.89150301871314,15.7772054889,116.83504952999999,0.0,0.0,0.0,0.0,32.720753,132.6122550189,99.89150201889998,0.0
2019-07-20 06:00:00,100.80287284342974,24.367725181599997,134.57440259999998,0.0,0.0,0.0,0.0,58.139256,158.9421277816,100.80287178159999,0.0
2019-07-20 07:00:00,118.7662351741796,21.0881804486,151.70205384,0.0,0.0,0.0,0.0,54.024,172.7902342886,118.7662342886,0.0
2019-07-20 08:00:00,122.69011094145678,84.5745039562,170.05310874,0.0,0.0,0.0,0.0,131.9375,254.6276126962,122.6901126962,0.0
2019-07-20 09:00:00,121.89580739797378,88.9440844206,195.13288377,0.0,0.0,0.0,0.0,162.18116,284.07696819060004,121.89580819060004,0.0
2019-07-20 10:00:00,112.30874120450291,143.56855899500002,232.44669539999998,263.70652,0.0,0.0,0.0,0.0,376.015254395,376.015254395,-263.70652
2019-07-20 11:00:00,115.96055059768021,98.75440600319999,286.88815826999996,269.68202,0.0,0.0,257.02932,0.0,385.6425642731999,385.6425642731999,-269.68202
2019-07-20 12:00:00,122.6207648866835,112.4836655725,334.60090101000003,144.08967,0.0,0.0,519.88283,180.37414,447.08456658250003,266.7104265825,-144.08967
2019-07-20 13:00:00,130.0665085982236,113.2646219082,337.65941016,3.6484319,0.0,0.0,660.32407,317.2091,450.9240320682,133.71493206820003,-3.6484319
2019-07-20 14:00:00,133.8875081704789,87.7337200695,324.81367173,0.092380359,0.0,0.0,663.88012,278.56751,412.5473917995,133.9798817995,-0.092380359
2019-07-20 15:00:00,149.6524910463672,43.2097713958,308.90942415,0.0023391229,0.0,0.0,663.97016,202.46437,352.1191955458,149.65482554579998,-0.0023391229
2019-07-20 16:00:00,205.52169702141288,23.1432045223,263.0317869,5.9227915e-05,0.0,0.0,663.97244,80.653237,286.17499142229997,205.52175442229998,-5.9227915e-05
2019-07-20 17:00:00,262.7991840090025,7.3895928804,223.88286978,0.0,31.52672,0.0,663.9725,0.0,231.27246266039998,231.27246266039998,31.52672
2019-07-20 18:00:00,300.88491947571686,2.6543077874999996,166.99459959,0.0,131.23601,0.0,631.62677,0.0,169.6489073775,169.6489073775,131.23601
2019-07-20 19:00:00,308.20665268642375,0.0,121.72866417,0.0,186.47799,0.0,496.98146,0.0,121.72866417,121.72866417,186.47799
2019-07-20 20:00:00,318.241768362632,0.0,100.31910012,0.0,217.92267,0.0,305.65908,0.0,100.31910012,100.31910012,217.92267
2019-07-20 21:00:00,292.4436945914475,0.0,108.88292573999999,0.0,0.0,183.56077,82.075145,0.0,108.88292573999999,108.88292573999999,0.0
2019-07-20 22:00:00,242.20831998234928,0.0,132.12759527999998,0.0,79.996956,30.083768,82.075145,0.0,132.12759527999998,132.12759527999998,79.996956
2019-07-20 23:00:00,176.85982828971242,0.0,147.42014103,0.0,0.0,29.439686,0.0,0.0,147.42014103,147.42014103,0.0
2019-07-21 00:00:00,121.84843516564604,0.0,159.65417763,0.0,0.0,0.0,0.0,37.805743,159.65417763,121.84843462999999,0.0
2019-07-21 01:00:00,93.9734715400421,0.0,170.66481057000001,0.0,0.0,0.0,0.0,76.69134,170.66481057000001,93.97347057000002,0.0
2019-07-21 02:00:00,82.5951700461464,0.0,184.12225082999998,0.0,0.0,0.0,0.0,101.52708,184.12225082999998,82.59517082999999,0.0
2019-07-21 03:00:00,76.47342209270505,0.16987569839999997,193.29777828,0.0,0.0,0.0,0.0,116.99423,193.4676539784,76.47342397839999,0.0
2019-07-21 04:00:00,85.06295628103848,7.557109194100001,177.39353069999999,0.0,0.0,0.0,0.0,99.887685,184.9506398941,85.06295489409999,0.0
2019-07-21 05:00:00,104.89396787398555,18.504654202100003,168.21800325,0.0,0.0,0.0,0.0,81.828691,186.7226574521,104.8939664521,0.0
2019-07-21 06:00:00,105.68651264885635,57.0805940471,190.23926913,0.0,0.0,0.0,0.0,141.63335,247.3198631771,105.68651317709998,0.0
2019-07-21 07:00:00,123.79768706472322,77.1943486146,222.65946612,0.0,0.0,0.0,0.0,176.05613,299.8538147346,123.79768473460001,0.0
2019-07-21 08:00:00,125.95945621423638,102.19674828049999,242.23392468,0.0,0.0,0.0,0.0,218.47122,344.4306729605,125.95945296049999,0.0
2019-07-21 09:00:00,124.7894545399314,123.7591650538,248.96264480999997,0.0,0.0,0.0,0.0,247.93236,372.7218098638,124.7894498638,0.0
2019-07-21 10:00:00,115.2334240894867,141.71880139019999,261.80838323999996,0.0,0.0,0.0,0.0,288.29376,403.52718463019994,115.23342463019992,0.0
2019-07-21 11:00:00,118.50739946503171,158.6072770728,293.00517657,0.0,0.0,0.0,0.0,333.10506,451.6124536428,118.50739364280003,0.0
2019-07-21 12:00:00,124.2963898834295,183.6757395103,340.10621748,0.0,0.0,0.0,0.0,399.48557,523.7819569902999,124.29638699029994,0.0
2019-07-21 13:00:00,131.603867616205,150.33527431459999,385.3721529,0.0,0.0,0.0,0.0,404.10356,535.7074272146,131.60386721459997,0.0
2019-07-21 14:00:00,135.60057657067932,142.4289761849,404.33490963,0.0,0.0,0.0,0.0,411.16331,546.7638858149,135.60057581490003,0.0
2019-07-21 15:00:00,150.4502229749181,108.72988451479999,398.21789133,216.18301,0.0,0.0,0.0,140.31454,506.9477758448,366.63323584479997,-216.18301
2019-07-21 16:00:00,206.05004567481797,61.8441917564,374.97322178999997,0.0,0.0,0.0,210.70914,230.76737,436.81741354639996,206.05004354639996,0.0
2019-07-21 17:00:00,262.8193659598756,15.128374696400002,336.4360065,0.0,0.0,0.0,210.70914,88.745017,351.5643811964,262.8193641964,0.0
2019-07-21 18:00:00,299.921111450352,4.662144167200001,280.77113997,0.0,14.487826,0.0,210.70914,0.0,285.43328413719996,285.43328413719996,14.487826
2019-07-21 19:00:00,307.227370379072,0.117969235,253.24455761999997,0.0,53.864842,0.0,195.84494,0.0,253.36252685499997,253.36252685499997,53.864842
2019-07-21 20:00:00,317.8136320311617,0.0,243.45732834,0.0,74.356302,0.0,140.58078,0.0,243.45732834,243.45732834,74.356302
2019-07-21 21:00:00,292.11699108866105,0.0,239.17541553,0.0,52.941574,0.0,64.292823,0.0,239.17541553,239.17541553,52.941574
2019-07-21 22:00:00,241.55831295986098,0.0,231.83499357,0.0,9.723318,0.0,9.9759138,0.0,231.83499357,231.83499357,9.723318
2019-07-21 23:00:00,175.78966181914413,0.0,225.71797526999998,0.0,0.0,0.0,0.0,49.928315,225.71797526999998,175.78966026999998,0.0
2019-07-22 00:00:00,119.80094791642934,0.0,224.49457160999998,0.0,0.0,0.0,0.0,104.69363,224.49457160999998,119.80094160999998,0.0
2019-07-22 01:00:00,91.41454837378849,0.0,197.57969108999998,0.0,0.0,0.0,0.0,106.16514,197.57969108999998,91.41455108999999,0.0
2019-07-22 02:00:00,79.79388911131481,0.0,184.73395266,0.0,0.0,0.0,0.0,104.94006,184.73395266,79.79389266,0.0
2019-07-22 03:00:00,73.3470504675758,0.5686117127,173.11161788999996,0.0,0.0,0.0,0.0,100.33318,173.68022960269997,73.34704960269997,0.0
2019-07-22 04:00:00,81.58438127999018,7.7788913559,142.52652639000001,0.0,0.0,0.0,0.0,68.721037,150.3054177459,81.5843807459,0.0
2019-07-22 05:00:00,100.98546937087164,21.288728148100002,136.40950809,0.0,0.0,0.0,0.0,56.712768,157.6982362381,100.98546823810001,0.0
2019-07-22 06:00:00,101.07753045130914,32.6043371693,148.64354469,0.0,0.0,0.0,0.0,80.170353,181.2478818593,101.0775288593,0.0
2019-07-22 07:00:00,118.59806678008343,45.6965628696,171.88821423000002,0.0,0.0,0.0,0.0,98.986712,217.58477709960002,118.59806509960002,0.0
2019-07-22 08:00:00,121.40783783385618,21.413775537200003,170.05310874,0.0,0.0,0.0,0.0,70.059048,191.4668842772,121.40783627719999,0.0
2019-07-22 09:00:00,119.80486139061478,20.6705693567,158.43077397,0.0,0.0,0.0,0.0,59.296483,179.10134332669998,119.80486032669998,0.0
2019-07-22 10:00:00,109.42097864865366,22.5840303484,190.23926913,0.0,0.0,0.0,0.0,103.40232,212.8232994784,109.4209794784,0.0
2019-07-22 11:00:00,111.68520263766888,27.4042532905,255.07966310999998,0.0,0.0,0.0,0.0,170.79872,282.4839164005,111.68519640049999,0.0
2019-07-22 12:00:00,117.2424711320083,14.7013260657,307.68602049,0.0,0.0,0.0,0.0,205.14488,322.3873465557,117.24246655569999,0.0
2019-07-22 13:00:00,124.63194076454924,9.1496938666,336.4360065,66.66314,0.0,0.0,0.0,154.29062,345.5857003666,191.29508036660002,-66.66314
2019-07-22 14:00:00,129.08093464829767,10.1146822089,326.64877722,0.0,0.0,0.0,64.975191,207.68253,336.7634594289,129.08092942889996,0.0
2019-07-22 15:00:00,144.79701007520308,5.9904777532999995,296.67538755,157.86886,0.0,0.0,64.975191,0.0,302.6658653033,302.6658653033,-157.86886
2019-07-22 16:00:00,201.0763499071826,5.2236777258,267.92540154,72.072731,0.0,0.0,218.84672,0.0,273.14907926579997,273.14907926579997,-72.072731
2019-07-22 17:00:00,259.2244505120041,3.3809982751,236.11690638,0.0,19.726544,0.0,289.09453,0.0,239.4979046551,239.4979046551,19.726544
2019-07-22 18:00:00,297.42783411134246,0.6157994067,226.94137892999998,0.0,69.870654,0.0,268.85552,0.0,227.5571783367,227.5571783367,69.870654
2019-07-22 19:00:00,304.1086269211196,0.0,245.29243383,0.0,58.816192,0.0,197.16974,0.0,245.29243383,245.29243383,58.816192
2019-07-22 20:00:00,312.9471229097375,0.0,228.77648442,0.0,84.170637,0.0,136.8256,0.0,228.77648442,228.77648442,84.170637
2019-07-22 21:00:00,286.5307752915189,0.0,237.34031004,0.0,49.190464,0.0,50.468351,0.0,237.34031004,237.34031004,49.190464
2019-07-22 22:00:00,235.71762150571166,0.0,239.78711736,0.0,0.0,0.0,0.0,4.0694973,239.78711736,235.71762006,0.0
2019-07-22 23:00:00,169.6557436187316,0.0,246.51583749,0.0,0.0,0.0,0.0,76.860095,246.51583749,169.65574249,0.0
2019-07-23 00:00:00,114.68981437103731,0.0,243.45732834,0.0,0.0,0.0,0.0,128.76752,243.45732834,114.68980834000001,0.0
2019-07-23 01:00:00,86.6683463461185,0.0,229.99988807999998,0.0,0.0,0.0,0.0,143.33154,229.99988807999998,86.66834807999999,0.0
2019-07-23 02:00:00,75.0702664584872,0.0,215.31904415999998,0.0,0.0,0.0,0.0,140.24878,215.31904415999998,75.07026415999997,0.0
2019-07-23 03:00:00,69.29549113775822,0.2996418569,203.69670939,0.0,0.0,0.0,0.0,134.70086,203.9963512469,69.29549124689999,0.0
2019-07-23 04:00:00,78.39859712993804,5.1387398766,171.88821423000002,0.0,0.0,0.0,0.0,98.628358,177.02695410660002,78.39859610660001,0.0
2019-07-23 05:00:00,98.61097349218163,19.5191896231,143.13822822,0.0,0.0,0.0,0.0,64.046445,162.6574178431,98.6109728431,0.0
2019-07-23 06:00:00,99.48891014990214,67.3297611839,161.48928312,0.0,0.0,0.0,0.0,129.33014,228.8190443039,99.4889043039,0.0
2019-07-23 07:00:00,117.32625515889652,112.731400966,184.73395266,134.32962,0.0,0.0,0.0,45.809479,297.465353626,251.655874626,-134.32962
2019-07-23 08:00:00,119.87444546280678,151.5479980504,203.08500756,234.75856,0.0,0.0,130.92832,0.0,354.6330056104,354.6330056104,-234.75856
2019-07-23 09:00:00,117.52839835752388,177.79615283790002,210.42542951999997,0.0,0.0,0.0,359.74266,270.69319,388.2215823579,117.52839235789997,0.0
2019-07-23 10:00:00,106.6566180429561,199.8493216288,211.03713134999998,304.22984,0.0,0.0,359.74266,0.0,410.8864529788,410.8864529788,-304.22984
2019-07-23 11:00:00,110.31038896483625,208.98721857189997,204.30841122,7.7032716,0.0,0.0,656.26923,295.28197,413.29562979189996,118.01365979189995,-7.7032716
2019-07-23 12:00:00,117.69663041093169,202.8693340448,193.90948011,0.19505119,0.0,0.0,663.77745,278.88714,396.7788141548,117.8916741548,-0.19505119
2019-07-23 13:00:00,125.07677188475401,183.4586761179,180.45203984999998,0.0049388065,0.0,0.0,663.96756,238.82901,363.9107159679,125.08170596789998,-0.0049388065
2019-07-23 14:00:00,129.1787495462633,151.12330880439998,162.10098495,0.00012505337,0.0,0.0,663.97238,184.04542,313.2242937544,129.17887375439997,-0.00012505337
2019-07-23 15:00:00,144.4364375101539,108.0645380294,142.52652639000001,3.1664223e-06,0.0,0.0,663.9725,106.15463,250.59106441940003,144.43643441940003,-3.1664223e-06
2019-07-23 16:00:00,200.80487433475366,59.22527473940001,121.72866417,8.0175455e-08,0.0,19.850934,663.9725,0.0,180.9539389094,180.9539389094,-8.0175455e-08
2019-07-23 17:00:00,259.1011793304325,13.840150650199998,100.31910012,0.0,0.0,144.94193,663.9725,0.0,114.1592507702,114.1592507702,0.0
2019-07-23 18:00:00,297.3622318736247,4.209142304799999,91.14357267,0.0,202.00952,0.0,663.9725,0.0,95.3527149748,95.3527149748,202.00952
2019-07-23 19:00:00,304.43214838845563,0.0117969235,87.47336168999999,0.0,216.94699,0.0,456.71511,0.0,87.48515861349999,87.48515861349999,216.94699
2019-07-23 20:00:00,318.1226817756257,0.0,77.68613241,0.0,228.20384,12.232711,234.1322,0.0,77.68613241,77.68613241,228.20384
2019-07-23 21:00:00,287.8599943193991,0.0,65.45209580999999,0.0,0.0,222.4079,0.0,0.0,65.45209580999999,65.45209580999999,0.0
2019-07-23 22:00:00,236.37381824099486,0.0,50.15955006,0.0,0.0,186.21427,0.0,0.0,50.15955006,50.15955006,0.0
2019-07-23 23:00:00,169.94905754404832,0.0,33.643600649999996,0.0,0.0,136.30546,0.0,0.0,33.643600649999996,33.643600649999996,0.0
2019-07-24 00:00:00,114.61318398305886,0.0,20.18616039,0.0,0.0,94.427023,0.0,0.0,20.18616039,20.18616039,0.0
2019-07-24 01:00:00,86.35929660165486,0.0,11.010632939999999,132.86385,0.0,208.21252,0.0,0.0,11.010632939999999,11.010632939999999,-132.86385
2019-07-24 02:00:00,74.38612883657505,0.0,7.952123789999999,0.0,0.0,66.434005,129.49967,0.0,7.952123789999999,7.952123789999999,0.0
2019-07-24 03:00:00,67.82177282879185,0.2949230875,9.175527449999999,0.0,0.0,58.351322,129.49967,0.0,9.4704505375,9.4704505375,0.0
2019-07-24 04:00:00,76.32935870688667,6.0187903697000005,15.29254575,0.0,55.018022,0.0,129.49967,0.0,21.3113361197,21.3113361197,55.018022
2019-07-24 05:00:00,96.30735418394212,20.937179827799998,18.351054899999998,0.0,57.019119,0.0,73.052366,0.0,39.288234727799995,39.288234727799995,57.019119
2019-07-24 06:00:00,97.04301462644064,54.7212093471,28.13828418,0.0,14.18352,0.0,14.551985,0.0,82.8594935271,82.8594935271,14.18352
2019-07-24 07:00:00,115.0538023622648,105.039806844,34.86700431,24.85301,0.0,0.0,0.0,0.0,139.906811154,139.906811154,-24.85301
2019-07-24 08:00:00,118.83226346839487,139.4325576159,31.196793329999995,51.79709,0.0,0.0,24.223718,0.0,170.6293509459,170.6293509459,-51.79709
2019-07-24 09:00:00,117.44706030065967,175.6467533762,23.856371369999998,82.056067,0.0,0.0,74.709276,0.0,199.5031247462,199.5031247462,-82.056067
2019-07-24 10:00:00,107.16848985526032,197.45218677359998,20.18616039,110.46986,0.0,0.0,154.68764,0.0,217.63834716359997,217.63834716359997,-110.46986
2019-07-24 11:00:00,110.8161146538725,200.93935736019998,25.07977503,115.20302,0.0,0.0,262.36034,0.0,226.01913239019999,226.01913239019999,-115.20302
2019-07-24 12:00:00,117.0423516148246,195.45614731739997,37.31381163,115.72761,0.0,0.0,374.64635,0.0,232.76995894739997,232.76995894739997,-115.72761
2019-07-24 13:00:00,123.90961871722806,178.25859223909998,50.77125189,105.12023,0.0,0.0,487.44367,0.0,229.02984412909998,229.02984412909998,-105.12023
2019-07-24 14:00:00,128.66012135731717,148.1622810059,58.111673849999995,74.070304,0.0,0.0,589.9022,3.5435321,206.2739548559,202.7304227559,-74.070304
2019-07-24 15:00:00,144.06222142323958,107.3449256959,64.84039398,1.875502,0.0,0.0,662.097,26.247598,172.18531967590002,145.9377216759,-1.875502
2019-07-24 16:00:00,199.67398765346087,57.5147208319,75.85102692,0.047488771,0.0,66.355727,663.92501,0.0,133.3657477519,133.3657477519,-0.047488771
2019-07-24 17:00:00,257.5761561485137,12.2876755176,90.53187084,0.0,154.75661,0.0,663.9713,0.0,102.81954635759999,102.81954635759999,154.75661
2019-07-24 18:00:00,295.3551085261533,4.006235220600001,119.28185685,0.0,172.06702,0.0,505.19437,0.0,123.2880920706,123.2880920706,172.06702
2019-07-24 19:00:00,302.2551566553452,0.0,160.87758129,0.0,141.37757,0.0,328.65734,0.0,160.87758129,160.87758129,141.37757
2019-07-24 20:00:00,315.35736220034005,0.0,193.29777828,0.0,122.05958,0.0,183.60701,0.0,193.29777828,193.29777828,122.05958
2019-07-24 21:00:00,285.2938788812367,0.0,212.26053500999998,0.0,56.89839,16.134953,58.376516,0.0,212.26053500999998,212.26053500999998,56.89839
2019-07-24 22:00:00,234.2397621917067,0.0,218.37755330999997,0.0,0.0,15.862208,0.0,0.0,218.37755330999997,218.37755330999997,0.0
2019-07-24 23:00:00,168.248935233285,0.0,216.54244781999998,0.0,0.0,0.0,0.0,48.293514,216.54244781999998,168.24893382,0.0
2019-07-25 00:00:00,113.63573243582994,0.0,217.15414964999997,0.0,0.0,0.0,0.0,103.51842,217.15414964999997,113.63572964999996,0.0
2019-07-25 01:00:00,86.00643938283493,0.0,217.15414964999997,0.0,0.0,0.0,0.0,131.14771,217.15414964999997,86.00643964999998,0.0
2019-07-25 02:00:00,74.25222181048312,0.0,225.10627344,0.0,0.0,0.0,0.0,150.85405,225.10627344,74.25222344,0.0
2019-07-25 03:00:00,67.58861245035236,0.2029070842,228.77648442,0.0,0.0,0.0,0.0,161.39078,228.9793915042,67.5886115042,0.0
2019-07-25 04:00:00,75.90898131117336,4.9051607913,198.80309474999999,0.0,0.0,0.0,0.0,127.79928,203.7082555413,75.9089755413,0.0
2019-07-25 05:00:00,95.51167096314714,19.0072031432,155.37226482,0.0,0.0,0.0,0.0,78.867798,174.3794679632,95.5116699632,0.0
2019-07-25 06:00:00,96.33908735939633,58.913835959,144.97333371,0.0,0.0,0.0,0.0,107.54808,203.887169669,96.339089669,0.0
2019-07-25 07:00:00,113.6366196694571,102.84557907299998,166.38289776,0.0,0.0,0.0,0.0,155.59186,269.22847683299995,113.63661683299995,0.0
2019-07-25 08:00:00,109.77152649618914,141.4168001486,163.93609044000002,0.0,0.0,0.0,0.0,195.58137,305.3528905886,109.77152058860003,0.0
2019-07-25 09:00:00,107.82964148267916,173.38646283359998,167.60630142,123.10734,0.0,0.0,0.0,110.05579,340.99276425359994,230.93697425359994,-123.10734
2019-07-25 10:00:00,97.31799783789381,197.6149843179,171.88821423000002,272.1852,0.0,0.0,119.99019,0.0,369.5031985479,369.5031985479,-272.1852
2019-07-25 11:00:00,99.53052464821593,203.27278882849998,174.94672337999998,278.68899,0.0,0.0,385.28351,0.0,378.21951220849996,378.21951220849996,-278.68899
2019-07-25 12:00:00,106.53670901081654,194.5878937478,171.88821423000002,7.0565629,0.0,0.0,656.91594,252.88284,366.4761079778,113.5932679778,-7.0565629
2019-07-25 13:00:00,113.87077635489298,176.9727275776,167.60630142,0.17867616,0.0,0.0,663.79383,230.52958,344.5790289976,114.0494489976,-0.17867616
2019-07-25 14:00:00,117.88152113697178,141.0227829037,160.87758129,0.0045241815,0.0,0.0,663.96798,184.01432,301.9003641937,117.8860441937,-0.0045241815
2019-07-25 15:00:00,133.05189927883663,103.28914339659998,151.70205384,0.00011455483,0.0,0.0,663.97239,121.93919,254.9911972366,133.0520072366,-0.00011455483
2019-07-25 16:00:00,189.48824858607043,56.103808781299996,133.35099893999998,2.9005933e-06,0.0,0.033442213,663.9725,0.0,189.45480772129997,189.45480772129997,-2.9005933e-06
2019-07-25 17:00:00,253.9401793664698,13.896775883,127.23398063999998,0.0,112.80942,0.0,663.9725,0.0,141.13075652299997,141.13075652299997,112.80942
2019-07-25 18:00:00,293.01792528233784,4.3341896939,147.42014103,0.0,141.26359,0.0,548.23248,0.0,151.75433072389998,151.75433072389998,141.26359
2019-07-25 19:00:00,299.8518916890182,0.0,172.49991605999998,0.0,127.35197,0.0,403.29909,0.0,172.49991605999998,172.49991605999998,127.35197
2019-07-25 20:00:00,313.53793535493617,0.0,177.39353069999999,0.0,136.1444,0.0,272.63872,0.0,177.39353069999999,177.39353069999999,136.1444
2019-07-25 21:00:00,283.90446271695214,0.0,165.15949410000002,0.0,118.74497,0.0,132.95751,0.0,165.15949410000002,165.15949410000002,118.74497
2019-07-25 22:00:00,232.94676606053275,0.0,144.97333371,0.0,10.845982,77.127449,11.127743,0.0,144.97333371,144.97333371,10.845982
2019-07-25 23:00:00,166.8660139084821,0.0,127.84568246999999,0.0,0.0,39.020331,0.0,0.0,127.84568246999999,127.84568246999999,0.0
2019-07-26 00:00:00,111.81164151106685,0.0,118.67015502,0.0,0.0,0.0,0.0,6.8585142,118.67015502,111.81164082,0.0
2019-07-26 01:00:00,84.07585924428845,0.0,117.44675136,0.0,0.0,0.0,0.0,33.370893,117.44675136,84.07585835999998,0.0
2019-07-26 02:00:00,72.47577423842782,0.0,122.340366,0.0,0.0,0.0,0.0,49.864592,122.340366,72.475774,0.0
2019-07-26 03:00:00,66.38231588782948,0.165156929,126.01057697999998,0.0,0.0,0.0,0.0,59.793419,126.17573390899999,66.38231490899999,0.0
2019-07-26 04:00:00,75.25143330056208,5.001895564,124.17547149,0.0,0.0,0.0,0.0,53.925935,129.177367054,75.25143205399999,0.0
2019-07-26 05:00:00,95.41180735742543,19.5380647007,107.04782024999999,0.0,0.0,0.0,0.0,31.174078,126.58588495069999,95.4118069507,0.0
2019-07-26 06:00:00,95.87529479506702,65.5460663507,74.62762326,0.0,0.0,0.0,0.0,44.298396,140.1736896107,95.8752936107,0.0
2019-07-26 07:00:00,113.0517353998928,113.6208889979,58.72337568,44.679481,0.0,0.0,0.0,14.61305,172.3442646779,157.7312146779,-44.679481
2019-07-26 08:00:00,110.13637083485804,152.6875808605,69.73400862,112.28522,0.0,0.0,43.548171,0.0,222.4215894805,222.4215894805,-112.28522
2019-07-26 09:00:00,108.92953601047199,180.83032156209998,74.01592142999999,145.91671,0.0,0.0,152.99027,0.0,254.84624299209997,254.84624299209997,-145.91671
2019-07-26 10:00:00,98.921089862173,198.1128144896,82.57974705000001,181.77147,0.0,0.0,295.21228,0.0,280.6925615396,280.6925615396,-181.77147
2019-07-26 11:00:00,101.83697727569192,204.1198079358,89.30846718,191.5913,0.0,0.0,472.3812,0.0,293.4282751158,293.4282751158,-191.5913
2019-07-26 12:00:00,108.6641394520426,196.3102445788,89.92016901,4.8512001,0.0,0.0,659.1213,172.71508,286.2304135888,113.51533358879999,-4.8512001
2019-07-26 13:00:00,115.27196169139279,176.1540210867,88.08506351999999,0.12283513,0.0,0.0,663.84967,148.84429,264.2390846067,115.39479460669997,-0.12283513
2019-07-26 14:00:00,119.1882915585904,146.20399170489998,86.86165985999999,0.003110255,0.0,0.0,663.96939,113.87425,233.06565156489995,119.19140156489995,-0.003110255
2019-07-26 15:00:00,134.63659652283883,103.13106462169999,92.97867815999999,7.8753414e-05,0.0,0.0,663.97242,61.473069,196.1097427817,134.63667378169998,-7.8753414e-05
2019-07-26 16:00:00,190.40646196648362,53.6264548463,98.48399463,0.0,38.296011,0.0,663.9725,0.0,152.1104494763,152.1104494763,38.296011
2019-07-26 17:00:00,254.55867116113717,13.023803544000002,103.98931110000001,0.0,137.54556,0.0,624.68162,0.0,117.01311464400001,117.01311464400001,137.54556
2019-07-26 18:00:00,294.0428894136948,3.5107644336000003,123.56376966,0.0,166.96835,0.0,483.56286,0.0,127.07453409360001,127.07453409360001,166.96835
2019-07-26 19:00:00,300.55359589019963,0.0,149.86694835,0.0,150.68665,0.0,312.25694,0.0,149.86694835,149.86694835,150.68665
2019-07-26 20:00:00,314.00674071483866,0.0,168.82970508,0.0,145.17703,0.0,157.65571,0.0,168.82970508,168.82970508,145.17703
2019-07-26 21:00:00,284.3608886512647,0.0,186.56905815,0.0,8.4867389,89.305091,8.7072103,0.0,186.56905815,186.56905815,8.4867389
2019-07-26 22:00:00,233.61590888525217,0.0,202.47330573,0.0,0.0,31.142602,0.0,0.0,202.47330573,202.47330573,0.0
2019-07-26 23:00:00,167.77337349674042,0.0,192.68607645,0.0,0.0,0.0,0.0,24.912704,192.68607645,167.77337245,0.0
2019-07-27 00:00:00,113.1179324478915,0.0,189.62756729999998,0.0,0.0,0.0,0.0,76.509636,189.62756729999998,113.11793129999998,0.0
2019-07-27 01:00:00,85.38851425201455,0.0,198.80309474999999,0.0,0.0,0.0,0.0,113.41458,198.80309474999999,85.38851474999998,0.0
2019-07-27 02:00:00,73.65116582650438,0.0,217.76585147999998,0.0,0.0,0.0,0.0,144.11469,217.76585147999998,73.65116147999998,0.0
2019-07-27 03:00:00,67.58059197743539,0.0589846175,236.11690638,0.0,0.0,0.0,0.0,168.5953,236.17589099749998,67.58059099749997,0.0
2019-07-27 04:00:00,76.11058287226565,4.506424777,230.61158991,0.0,0.0,0.0,0.0,159.00743,235.118014687,76.110584687,0.0
2019-07-27 05:00:00,95.94250984527324,18.138949573599998,231.83499357,0.0,0.0,0.0,0.0,154.03143,249.9739431436,95.9425131436,0.0
2019-07-27 06:00:00,96.41410493488583,65.4139408075,280.77113997,0.0,0.0,0.0,0.0,249.77098,346.1850807775,96.41410077749998,0.0
2019-07-27 07:00:00,114.6764914189535,114.9893321239,300.34559852999996,0.0,0.0,0.0,0.0,300.65844,415.33493065389996,114.67649065389998,0.0
